"tipomov";"c_modelo";"c_fil";"c_op";"c_discrim";"c_mov";"c_cfop";"c_preco";"c_prcusto";"unidade";"qtdsaidas";"qtdentradas";"c_data";"c_codprod";"c_descr";"c_familia";"c_chavenfe";"participante"
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";300.000000;300.000;KIT;0;5.000;2024-04-02;"02736";DENGUE AG.SAB.25 TESTES NS1;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";135.000000;135.000;KIT;0;1.000;2024-04-02;"01528";UREIA  UV 200 TESTES;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";130.000000;130.000;KIT;0;1.000;2024-04-02;"02278";TAP 10X2ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";65.000000;65.000;KIT;0;1.000;2024-04-02;"01612";GLICOSE MONOREAGENTE 500ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";590.000000;590.000;UND;0;3.000;2024-04-02;"02065";IONS POTASSIO AUTOMACAO REF:K131-5 50ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.090000;33.093;CPR;7500.000;0;2024-04-02;"01795";ENALAPRIL 20MG CX C/500 CPR(VP);;"22240442247960000109550010000008171000008181";FUNDO MUNIC DE SAUDE COELHO NETO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";12.990000;130.450;CX ;100.000;0;2024-04-02;"00734";PONTA CARBIDE FGOS 701 CX/10;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";8.000000;8.000;UND;0;30.000;2024-04-02;"01428";GLUTOL LIQUIDO LIMAO 75G FRASCO 300ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";490.000000;490.000;UND;0;2.000;2024-04-02;"01275";HDL DIRETO 80ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.100000;2.457;CPR;1000.000;0;2024-04-02;"01197";ANLODIPINO 10MG(G)CX C/30 COMP;;"22240442247960000109550010000008181000008197";FUNDO MUNIC DE SAUDE COELHO NETO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";270.000000;270.000;UND;0;1.000;2024-04-02;"01440";SOLUCAO DE LIMPEZA PARA EQUIP. AUTOMATICO;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";120.000000;120.000;KIT;0;3.000;2024-04-02;"02281";TROPONINA I SABONETINHO 20 TESTES;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";0.100000;2.457;CPR;0;57600.000;2024-04-02;"01197";ANLODIPINO 10MG(G)CX C/30 COMP;;"22240442247960000109550010000008141000008155";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.100000;2.457;CPR;1000.000;0;2024-04-02;"01197";ANLODIPINO 10MG(G)CX C/30 COMP;;"22240442247960000109550010000008171000008181";FUNDO MUNIC DE SAUDE COELHO NETO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";60.000000;60.000;KIT;0;3.000;2024-04-02;"02503";PANOTICO 3X 500ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";8.450000;10.600;CX ;165.000;0;2024-04-02;"00270";MASCARA DESC TRIPLA C/ELAS. CX/50;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";161.060000;161.060;UND;0;6.000;2024-04-02;"02742";BANDEJA DE COLUNA GIRATORIA;;"35240338907770000195550010000202371311537756";PRISMA INSTRUMENTOS ODONTOLOGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";108.000000;95.130;CX ;20.000;0;2024-04-02;"01452";ANEST. ALPHACAINE 1:100.000 CX/50;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";214.200000;192.780;CX ;0;1.000;2024-04-02;"02618";CIMETIDINA 150MG INJ AMP 2ML CX/100;;"22240405348580000126550010000528271246734666";DROGAROCHA DISTRIBUIDORA DE MEDIC.LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";5.000000;3.395;LT ;30.000;0;2024-04-02;"00779";HIPOCLORITO DE SODIO 1% 1L SOL. MILTON;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.090000;1.500;CPR;3500.000;0;2024-04-02;"02225";LOSARTANA POTASSICA 50MG C/30 CPR;;"22240442247960000109550010000008171000008181";FUNDO MUNIC DE SAUDE COELHO NETO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.090000;1.500;CPR;3000.000;0;2024-04-02;"02225";LOSARTANA POTASSICA 50MG C/30 CPR;;"22240442247960000109550010000008181000008197";FUNDO MUNIC DE SAUDE COELHO NETO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";75.000000;75.000;KIT;0;1.000;2024-04-02;"01627";CALCIO ARSENAZO III 100ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";80.000000;80.000;KIT;0;1.000;2024-04-02;"01839";BIOCONTROL N 5ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";0.070000;24.459;CPR;0;28800.000;2024-04-02;"01195";CAPTOPRIL 25MG CX C/750 COMP(VP)(CAPOX);;"22240442247960000109550010000008141000008155";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";18.000000;12.300;UND;50.000;0;2024-04-02;"00648";ADESIVO FOTO(BOND 2.1)5ML;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";85.000000;85.000;KIT;0;4.000;2024-04-02;"00559";PCR BIOLATEX C/100;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";4.840000;1.016;FRA;0;672.000;2024-04-02;"02305";FLORAX SM 100 MILHOES/ML C/5ML;;"22240442247960000109550010000008141000008155";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.200000;3.502;CPR;3000.000;0;2024-04-02;"01806";CARVEDILOL 12,5MG CX/30 CPR(G)(VP);;"22240442247960000109550010000008171000008181";FUNDO MUNIC DE SAUDE COELHO NETO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";100.000000;100.000;KIT;0;2.000;2024-04-02;"01611";HCG EM TIRAS 100 TESTES-TESTE RAPIDO;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";1.100000;0.350;UND;1200.000;0;2024-04-02;"00470";SERINGA DESC 20ML S/AG CX/50 LUER SLIP;;"22240442247960000109550010000008131000008140";FUNDO MUNC DE SAUDE DE PIRACURUCA PI
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";0.740000;0.170;UND;2700.000;0;2024-04-02;"01504";SERINGA DESC 10ML S/AG L.SLIP;;"22240442247960000109550010000008131000008140";FUNDO MUNC DE SAUDE DE PIRACURUCA PI
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.200000;3.502;CPR;2000.000;0;2024-04-02;"01806";CARVEDILOL 12,5MG CX/30 CPR(G)(VP);;"22240442247960000109550010000008181000008197";FUNDO MUNIC DE SAUDE COELHO NETO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";1.430000;6.291;PCT;50.000;0;2024-04-02;"00432";ACIDO FOSFORICO 37% C/03 SERINGAS;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";18.000000;3.780;UND;40.000;0;2024-04-02;"00235";ADESIVO DENTAL AMBAR 6ML(FGM);;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";19.950000;4.190;PCT;50.000;0;2024-04-02;"00273";COMPRESSA DE GAZE 13F PCT/500;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.070000;25.304;CPR;5000.000;0;2024-04-02;"01889";ENALAPRIL 10MG CX/500 CPR(VP);;"22240442247960000109550010000008171000008181";FUNDO MUNIC DE SAUDE COELHO NETO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";2.410000;2.087;BIS;483.000;0;2024-04-02;"01586";DEXAMETASONA 1MG/G CREME 10G;;"22240442247960000109550010000008191000008208";FUNDO MUNIC DE SAUDE COELHO NETO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";25.000000;25.000;UND;0;1.000;2024-04-02;"00682";SORO ANTI-A  EBRAM;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";152.480000;106.227;RLO;20.000;0;2024-04-02;"00729";PAPEL GRAU CIRURGICO 300X100;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";83.300000;100.360;UND;45.000;0;2024-04-02;"00977";FORCEPS ADULTO N.18R;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.090000;33.093;CPR;7500.000;0;2024-04-02;"01795";ENALAPRIL 20MG CX C/500 CPR(VP);;"22240442247960000109550010000008181000008197";FUNDO MUNIC DE SAUDE COELHO NETO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";69.800000;14.658;UND;35.000;0;2024-04-02;"02374";LIMA ROT SEQUENCE 40/04-25MM 4UND;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";0.060000;24.068;CPR;0;53600.000;2024-04-02;"01198";ANLODIPINO 5MG CPR CX/500;;"22240442247960000109550010000008141000008155";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";0.320000;0.150;UND;5000.000;0;2024-04-02;"01495";SERINGA DESC 05ML S/AG L.SLIP;;"22240442247960000109550010000008131000008140";FUNDO MUNC DE SAUDE DE PIRACURUCA PI
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";25.000000;25.000;UND;0;1.000;2024-04-02;"00683";SORO ANTI-B 10 ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";60.000000;60.000;KIT;0;1.000;2024-04-02;"01525";CREATININA AUTOMACAO SEMI 300ML REF.K222-1;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";490.000000;490.000;UND;0;3.000;2024-04-02;"02066";IONS SODIO AUTOMACAO REF:K132-1 60ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";130.000000;130.000;KIT;0;1.000;2024-04-02;"02156";TTPA 6X2,5ML;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";100.000000;100.000;CX ;0;15.000;2024-04-02;"01269";TUBO A VACUO TAMPA AMARELA 5ML CX C/100;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";200.000000;200.000;KIT;0;1.000;2024-04-02;"01279";TRIGLICERIDES 200 TESTES;;"22240418988625000179550010000237841314396719";RONALDO A DA SILVA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";83.340000;69.230;UND;45.000;0;2024-04-02;"01117";FORCEPS ADULTO N.17;;"22240442247960000109550010000008161000008176";PREFEITURA MUNIC DE CODO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";110.140000;60.000;KIT;10.000;0;2024-04-03;"02503";PANOTICO 3X 500ML;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";441.660000;179.000;KIT;1.000;0;2024-04-03;"00560";PSA TESTE RAPIDO MED TESTE CX/25;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";162.910000;100.000;CX ;28.000;0;2024-04-03;"01269";TUBO A VACUO TAMPA AMARELA 5ML CX C/100;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";149.440000;600.000;CX ;30.000;0;2024-04-03;"00264";TESTE RAPIDO COVID-19 AG SWAB CX/20;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";10657.000000;10703.425;UND;0;2.000;2024-04-03;"00629";CADEIRA ODONTOLOGICA COMPLETA(PRIME 5 FLEX);;"31240307897039000100550010000175361096551154";DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";65.160000;55.000;UND;68.000;0;2024-04-03;"01276";PIPETA PLASTICA P/VHS PCT C/25;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";3473.000000;3397.832;UND;0;3.000;2024-04-03;"02776";COMPRESSOR 50 LITROS 220V;;"31240307897039000100550010000175361096551154";DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";86.980000;61.280;UND;15.000;0;2024-04-03;"00684";SORO ANTI-D MONOCLONAL EBRAM;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";22.750000;22.750;CX ;0;100.000;2024-04-03;"00392";TIRAS DE GLICEMIA CX/50 ON CALL PLUS;;"26240421596736000144550010002107721339311000";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";328.230000;199.690;KIT;5.000;0;2024-04-03;"00288";UREIA UV LIQUIFORME REF:104-4/50;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";115.460000;65.000;CX ;25.000;0;2024-04-03;"01020";TUBO A VACUO T.ROXA DE 4ML CX 100;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";554.270000;479.210;UND;5.000;0;2024-04-03;"01669";PIPETA AJUSTAVEL 200-1000UL;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";10150.000000;10194.218;UND;0;3.000;2024-04-03;"02777";CADEIRA ODONTOLOGICA COMPLETA (CART);;"31240307897039000100550010000175361096551154";DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";118.260000;60.000;UND;25.000;0;2024-04-03;"01765";PLACA KLINE C/12 ESCOVACOES;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";46.260000;25.000;UND;10.000;0;2024-04-03;"00682";SORO ANTI-A  EBRAM;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";158.180000;75.000;UND;10.000;0;2024-04-03;"01441";VDRL PRONTO P/USO 6ML;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";132.060000;85.000;CX ;30.000;0;2024-04-03;"01613";TUBO A VACUO TAMPA AZUL C/CITRATO CX/100;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";0.750000;82.510;UND;2100.000;0;2024-04-03;"01523";PIPETA PASTEUR 3ML N/ESTERIL CX C/500;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";158.880000;199.490;UND;10.000;0;2024-04-03;"01771";PIPETA CAL FIXA FM 1000UL;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";111.150000;60.000;CX ;30.000;0;2024-04-03;"00712";TUBO A VACUO T.VERMELHA 4ML CX/100;;"22240442247960000109550010000008281000008290";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";83.690000;40.000;KIT;15.000;0;2024-04-03;"01439";PROTEINAS TOTAIS 250 TESTES;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";67.810000;14.240;KIT;12.000;0;2024-04-03;"00756";HEMOGLOBINA GLICADA;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6108";1.770000;0.490;UND;1953.000;0;2024-04-03;"01084";PORTA LAMINA P/CITOLOGIA CAP.03 LAMINAS;;"22240442247960000109550010000008271000008285";MUNICIPIO DE PARNARAMA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";7.500000;9.080;PCT;0;300.000;2024-04-03;"01622";COMPRESSA DE GAZE 7,5X7,5 09FIOS NAO ESTERIL;;"26240421596736000144550010002107721339311000";ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";8.700000;8.700;UND;0;1.000;2024-04-04;"02781";PTG SUP ROLO 1301 23CM;;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";3.900000;3.900;UND;0;5.000;2024-04-04;"02778";"3M LIXA FERRO 150";;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";7.800000;7.800;UND;0;1.000;2024-04-04;"02782";PTG TRINCHA 500 SIM 212;;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";183.420000;106.227;RLO;10.000;0;2024-04-04;"00729";PAPEL GRAU CIRURGICO 300X100;;"22240442247960000109550010000008201000008217";SECRETARIA MUNIC DE SAUDE/SB DE BATALHA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";40.000000;13.960;UND;47.000;0;2024-04-04;"00667";SELANTE MAX SEAL BRANCO 2GR;;"22240442247960000109550010000008201000008217";SECRETARIA MUNIC DE SAUDE/SB DE BATALHA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";13.800000;13.800;UND;0;1.000;2024-04-04;"02780";PTG ROL LA 1376/23 23CM;;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";22.400000;17.547;PCT;20.000;0;2024-04-04;"00848";ALGINATO ALGI-GEL 410GR;;"22240442247960000109550010000008201000008217";SECRETARIA MUNIC DE SAUDE/SB DE BATALHA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";50.700000;50.700;BD ;0;4.000;2024-04-04;"02783";VRB VLAT MAS PVA BAL 20KG;;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";133.800000;133.800;BD ;0;1.000;2024-04-04;"02784";VRB VTEX SEL ACR BALDE;;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";19.870000;23.830;PCT;100.000;0;2024-04-04;"00387";SUGADOR CIRURGICO CX/20;;"22240442247960000109550010000008201000008217";SECRETARIA MUNIC DE SAUDE/SB DE BATALHA
Entradas por NF-e Emissao de Terceiros;"55";"00";"04";NF-E COMPRA P/ USO E CONSUMO;"1";"1556";1.200000;1.200;UND;0;10.000;2024-04-04;"02779";"3M LIXA MASSA/MADEIRA 150";;"22240407483654000324550010003864531149890268";ENGECOPI COM.DE MATS DE CONSTRUCAO LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";11.200000;11.990;PCT;200.000;0;2024-04-04;"00061";SUGADOR  DESC COLORIDO PCT/40;;"22240442247960000109550010000008201000008217";SECRETARIA MUNIC DE SAUDE/SB DE BATALHA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";628.650000;628.650;UND;0;4.000;2024-04-05;"01171";DESTILADOR DE AGUA BIOTRON 220V;;"31240308979861000175550010000190441128996544";BIOTRON EQUIPAMENTOS MEDICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";1.080000;125.399;AMP;300.000;0;2024-04-09;"02208";DICLOFENACO DE SODIO 75MG CX/100 AMP C/3ML;;"22240442247960000109550010000008221000008238";FUNDO MUNIC DE SAUDE DE PEDRO II
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";5.900000;5.900;UND;0;120.000;2024-04-09;"00758";AGUA P/INJECAO INJ 500ML SF;;"52240308774906000175550030000684861310305622";HOSPDROGAS COMERCIAL LTDA  EPP
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";4.490000;366.876;UND;400.000;0;2024-04-09;"01816";HIDROCORTISONA 500MG CX/50 F/A S/DIL;;"22240442247960000109550010000008211000008222";FUNDO MUNIC DE SAUDE DE PEDRO II
